Wavelength,Bamboo_Ventral,Calophyllum inophyllum_Ventral,Celtis_australis_Ventral,Ficus benjamina (Dhoda)_Ventral,Juglans regia Bharmat (Kagzi)_Ventral,Melia_azaderch_Ventral,Morus_alba_Ventral,Prunus persica_Ventral,Prunus_cummunis_Ventral,Punica_granatum_Ventral,Putranjiva_roxburghii_Ventral,pyrus_pashia_Ventral,Ficus Benghalensis_Ventral,Juglans regia Banuri (Minakshi)_Ventral,Kydia calycina_Ventral,Lannea coromandelica_Ventral,Lantana contact_Ventral,Malotus philippensis test_Ventral,Malotus_philippensis contact pro_Ventral,Prunus armeniaca_Ventral,Prunus cornuta_Ventral,Quercus leucotrichophora_Ventral,Querus floribunda_Ventral,Rodhodendrone arboreum_Ventral,Santalm album_Ventral,Sapandus mukorossi_Ventral,Wendlandia heynei_Ventral,Jacaranda mimosifolia_Ventral,Abies pindrow_Ventral,Acacia catechu_Ventral,Acacia Modesta_Ventral,Albizia_Chinensis_Ventral,Cidrus deodadara_Chamba_jot_Ventral,Cidrus_Deodara_IHBT_Ventral,Leucaena leucocephala_Ventral,Phyllanthus emblica_Ventral,Picea smithiana (Spruce_without cone)_Ventral,Picea smithiana (With Cone)_Ventral,Pinus_roxburghii_Ventral,Taxus baccata_Ventral,Bombax ceiba_Ventral,Albizia lebbeck_Ventral,Syzygium_cumini_Ventral,Terminalia_atala_Ventral,Vitex negundo (Vanna)_Ventral,Robinia pseudoacacia (Rubinia)_Ventral,Vyul_Ventral
396,0.081141835,0.082136767,0.067714831,0.081699426,0.080538232,0.075943252,0.067125706,0.081815956,0.08391688,0.07169597,0.075948903,0.090597083,0.06792342,0.090700252,0.084602446,0.099674458,0.110577065,0.103384515,0.086095836,0.08860417,0.085726054,0.10126103,0.092302965,0.095375923,0.083351163,0.090372723,0.0843713,0.083901307,0.08924821,0.096103055,0.143549873,0.113572108,0.075720217,0.080205105,0.115561674,0.110972284,0.084571949,0.066542626,0.051347242,0.071853656,0.087781456,0.094320346,0.086670137,0.084325209,0.074981657,0.097336302,0.08085414
397,0.080935365,0.081939331,0.067948375,0.081377938,0.080264721,0.075225124,0.066102339,0.081343364,0.083505306,0.071035533,0.075237148,0.089861572,0.066685076,0.090450752,0.08306046,0.098372908,0.109786446,0.101618898,0.085169477,0.088617958,0.085513931,0.100485809,0.092459229,0.094715805,0.082737893,0.089971316,0.082809773,0.082635381,0.090421526,0.095386097,0.143180529,0.113582422,0.074240361,0.079749697,0.114956171,0.111115056,0.083879945,0.066420808,0.050940534,0.070639419,0.087163669,0.093196471,0.086119517,0.083430666,0.073898017,0.096127454,0.080617825
398,0.080375341,0.081368783,0.068163884,0.080677785,0.079834423,0.074386962,0.065414562,0.080709632,0.082804972,0.070374093,0.0744925,0.088901425,0.066046007,0.090178454,0.082176837,0.09766331,0.109190844,0.100096669,0.084594706,0.08778124,0.084325695,0.099493031,0.091882105,0.09406931,0.082321974,0.089176799,0.081878324,0.082017673,0.091265654,0.094870625,0.143505166,0.113240394,0.075379705,0.079044438,0.114774023,0.111181188,0.084224903,0.06567607,0.050443646,0.070258099,0.086504436,0.092524811,0.085390867,0.082365584,0.073009375,0.095261954,0.080175631
399,0.079150638,0.080274186,0.068357174,0.079599648,0.078802699,0.073395625,0.064697692,0.079783275,0.081873477,0.069537857,0.073592567,0.087750233,0.065808533,0.089242946,0.081734986,0.097183326,0.108552371,0.099512301,0.083897334,0.08646442,0.082665837,0.098318242,0.090551477,0.092825394,0.081718459,0.087998939,0.081370966,0.081347744,0.089982112,0.09429893,0.144034745,0.112764572,0.076235589,0.077939073,0.1144667,0.110711507,0.084035113,0.06463639,0.049793633,0.069944282,0.085629504,0.091892483,0.084449811,0.081339989,0.072272519,0.094552004,0.079012349
400,0.077607135,0.079412441,0.06854865,0.078799298,0.077286362,0.072340872,0.063688932,0.078742539,0.081350698,0.068438629,0.072628318,0.086523808,0.065061778,0.087939869,0.08062553,0.095948941,0.107473899,0.099475236,0.082353899,0.086352397,0.082428987,0.097600019,0.0899744,0.091230559,0.080578737,0.087422972,0.080560211,0.079721433,0.087493544,0.093345783,0.143776678,0.112567502,0.073274758,0.07693562,0.113312609,0.109899465,0.081970192,0.064558101,0.049237157,0.068280115,0.084461322,0.090527215,0.083547175,0.080875932,0.071315428,0.093452012,0.077663792
401,0.076993029,0.079009181,0.068738217,0.078389478,0.076726209,0.072102276,0.063387397,0.078790428,0.080839192,0.06794253,0.072178137,0.085965149,0.064490133,0.087248235,0.079979459,0.095153471,0.107144885,0.098211717,0.081685099,0.085162503,0.081479382,0.096352992,0.089392108,0.090552563,0.080182873,0.086567244,0.079683395,0.079161304,0.08812913,0.092898441,0.143988663,0.112497633,0.072085062,0.077275557,0.112878185,0.110558525,0.081136283,0.064258461,0.048923517,0.067691462,0.083919085,0.089825571,0.082803941,0.080534132,0.070396901,0.093215656,0.077743842
402,0.076588901,0.078489793,0.068940946,0.077793322,0.076248266,0.071181784,0.062922512,0.078573257,0.080288026,0.067488882,0.071600503,0.085552763,0.064436413,0.086897942,0.079600259,0.094965991,0.107248231,0.097505148,0.081473307,0.084636039,0.080600891,0.09539618,0.088982711,0.090095111,0.079936578,0.085982378,0.079425029,0.078793228,0.089075108,0.092964433,0.144082503,0.112262344,0.072651084,0.077050986,0.112571592,0.110850432,0.081548922,0.063876703,0.048296336,0.067631035,0.08366806,0.089330126,0.081908725,0.079747717,0.069723602,0.092847404,0.077427842
403,0.075943817,0.077638013,0.069170756,0.076759938,0.075436479,0.069731103,0.062052963,0.077931889,0.079650409,0.066786971,0.070814202,0.084971696,0.064370679,0.086453877,0.07926413,0.094850396,0.107297111,0.097539234,0.081177095,0.084752005,0.079984105,0.094927795,0.08861238,0.089261869,0.079460896,0.085693965,0.079577301,0.078011017,0.088367179,0.093241934,0.144166088,0.111886829,0.073372657,0.075834149,0.112238668,0.110295416,0.082190309,0.063445167,0.047552234,0.067414502,0.083296585,0.088600489,0.08089204,0.078551903,0.069242835,0.091987199,0.076207834
404,0.075056915,0.076659178,0.069436391,0.075458059,0.07450941,0.069493324,0.061268233,0.077940508,0.078892004,0.065941212,0.070327706,0.08422212,0.063104191,0.085499867,0.078821855,0.093795403,0.106801485,0.096799871,0.080355729,0.083662436,0.0790649,0.094406598,0.087836561,0.087781325,0.078741996,0.085150611,0.079110196,0.076757462,0.085705302,0.093241006,0.145019756,0.111698182,0.071886119,0.07481539,0.112250616,0.109961148,0.081493122,0.062818531,0.047566086,0.066524064,0.082470462,0.087408087,0.080124271,0.07755117,0.068664299,0.091065771,0.075083593
405,0.074599453,0.076035149,0.069694693,0.075355038,0.073928918,0.069128816,0.060913911,0.077483327,0.078789073,0.065657525,0.069925368,0.083566304,0.062181775,0.085273371,0.077884042,0.092867571,0.105532188,0.095673423,0.079163883,0.08246233,0.077951994,0.093086499,0.08721216,0.086975666,0.0777416,0.084430264,0.077845454,0.076495798,0.086601105,0.092866792,0.14462335,0.111923291,0.071281994,0.07456401,0.11156482,0.110398388,0.081072521,0.062329588,0.047458833,0.065397483,0.081560004,0.086371426,0.079737591,0.07738142,0.067650442,0.091021831,0.074852466
406,0.073938768,0.075360071,0.069951814,0.075117456,0.073474643,0.068770895,0.060531072,0.076807939,0.078504868,0.065281189,0.069277328,0.082743575,0.061830801,0.085005152,0.077070382,0.09223549,0.104824817,0.09474074,0.078413377,0.081760004,0.077129534,0.092207076,0.086809464,0.086163324,0.076932197,0.083720285,0.076875726,0.076273033,0.087418401,0.092878957,0.14427042,0.1118577,0.071525639,0.074088851,0.110761501,0.110609949,0.080939959,0.062186033,0.047247903,0.06471915,0.080943636,0.085578621,0.079214757,0.077047023,0.066887156,0.090521306,0.074418924
407,0.072909048,0.074558536,0.070217357,0.074052252,0.072901806,0.068520494,0.059858144,0.076283297,0.077752243,0.064577196,0.068512864,0.081832656,0.061763093,0.084185958,0.07680441,0.091971475,0.105133239,0.094337119,0.078333562,0.08160815,0.076753764,0.092170758,0.086472872,0.085025455,0.076531488,0.08315731,0.076789633,0.075452959,0.085644272,0.093615333,0.144805451,0.111296048,0.071668077,0.073128543,0.110424864,0.110234756,0.08075882,0.062199558,0.047144102,0.064646672,0.080707013,0.084968521,0.078493367,0.076108486,0.066735533,0.089109953,0.073322836
408,0.072822958,0.0746381,0.070486115,0.073818397,0.072142152,0.06788152,0.05932699,0.07611221,0.078025818,0.064783015,0.068873197,0.081889967,0.061163982,0.083490223,0.076883966,0.092455399,0.104640524,0.094286201,0.077858083,0.081180043,0.076253557,0.090990294,0.08574517,0.084767816,0.076106641,0.082749402,0.076776848,0.0748951,0.084012994,0.09433781,0.145005659,0.111401622,0.069829388,0.073585951,0.110649275,0.110803851,0.079979114,0.061387555,0.047496009,0.064284516,0.080401163,0.084434509,0.078793866,0.075849174,0.066668776,0.088969831,0.073102838
409,0.072291853,0.074293728,0.070758865,0.073020496,0.071634573,0.067221936,0.058761962,0.075363049,0.077510423,0.063931916,0.06820343,0.081405159,0.060662024,0.083135359,0.076281593,0.092094851,0.104238339,0.094259665,0.076862453,0.080773985,0.075649311,0.089927062,0.085345362,0.08438537,0.075751873,0.08241943,0.076727703,0.074419326,0.084447328,0.094949445,0.145295865,0.111055467,0.069773227,0.073425556,0.110492477,0.111119931,0.079961396,0.060989719,0.047333018,0.063660728,0.080087218,0.083744514,0.078115961,0.075443311,0.065849688,0.088294293,0.072774114
410,0.071554314,0.073668673,0.071021454,0.072088615,0.071291744,0.066681567,0.05817249,0.074727661,0.076686203,0.062774963,0.067152563,0.080419577,0.060242127,0.082924074,0.075300222,0.091381799,0.103803357,0.093627493,0.075887915,0.080244936,0.074860012,0.089233465,0.085028864,0.083636428,0.075234565,0.081962274,0.076733365,0.073955703,0.084925736,0.095431595,0.145458621,0.110572057,0.07054375,0.07281411,0.110040376,0.111016945,0.080370313,0.060940852,0.047067414,0.06299161,0.079485889,0.082916665,0.077093979,0.074847861,0.065055862,0.087427675,0.072204987
411,0.071104655,0.07322689,0.071269418,0.071691278,0.070859478,0.066209108,0.057600147,0.074911866,0.076423083,0.062479792,0.066836062,0.079423961,0.059768978,0.082589383,0.074673378,0.091221002,0.10313769,0.092231421,0.075503625,0.07949476,0.073948582,0.088825484,0.084419834,0.082680367,0.074459475,0.081292721,0.076914604,0.073426791,0.083270938,0.095935883,0.145344735,0.110455399,0.070145932,0.072455703,0.109731416,0.110745802,0.080376547,0.060854263,0.047254854,0.062533725,0.078534316,0.08209474,0.076830389,0.074227296,0.065046238,0.087055009,0.071513015
412,0.070071037,0.072563666,0.071556715,0.070848625,0.070156545,0.06519704,0.056944448,0.074268635,0.075818528,0.061933716,0.066132724,0.0783319,0.059539524,0.082309421,0.074895541,0.091056244,0.103090204,0.092192333,0.075381403,0.079193172,0.073666362,0.088727401,0.084053879,0.082258405,0.074356215,0.080980293,0.077085109,0.072559774,0.082772036,0.097115613,0.145957758,0.109887761,0.069214919,0.072043999,0.109917823,0.110757542,0.079546509,0.061051691,0.046938449,0.062337635,0.078499256,0.081520678,0.076503141,0.07346981,0.063921454,0.086210516,0.070570641
413,0.069471899,0.072271967,0.071878943,0.070433356,0.069725843,0.064727005,0.056578974,0.073803505,0.075546489,0.061568,0.065548002,0.077959648,0.059067605,0.082006708,0.074737438,0.090881792,0.102820672,0.091908207,0.074723766,0.078711314,0.07322123,0.08811523,0.083431914,0.081641419,0.07386428,0.080748849,0.077472945,0.07229479,0.083008027,0.098166128,0.146157081,0.10975184,0.0690917,0.07180126,0.109708863,0.111171638,0.079466567,0.060606781,0.046936003,0.06210194,0.078257428,0.080957138,0.076088569,0.073059905,0.063505445,0.085554038,0.070302389
414,0.069249851,0.072275024,0.072205156,0.070278053,0.069530814,0.06470027,0.056329839,0.073644865,0.075500441,0.0612879,0.065249465,0.077979858,0.058426887,0.081681145,0.074124847,0.090668879,0.102253211,0.091107699,0.073779941,0.0780684,0.072478719,0.087126443,0.082645582,0.080858545,0.073055902,0.080332569,0.077910933,0.072349119,0.082954499,0.098959877,0.145852663,0.109863978,0.069605889,0.071727364,0.109211975,0.111570568,0.080020253,0.059764664,0.047233891,0.061626991,0.077677494,0.080306896,0.075626655,0.07286416,0.063674825,0.085123705,0.070284779
415,0.068601883,0.07202954,0.07249245,0.069534742,0.069140341,0.064209947,0.055697667,0.073254977,0.075035147,0.06064441,0.065077256,0.077346856,0.058062319,0.081381792,0.073806679,0.090378649,0.101858473,0.090557014,0.073432239,0.077738696,0.071832076,0.086543602,0.082202938,0.080475722,0.072763214,0.079595907,0.078005727,0.071672887,0.081572114,0.09990186,0.145738486,0.109340437,0.069524539,0.071638137,0.109193488,0.111313511,0.079880205,0.059563424,0.047229303,0.060871805,0.077346698,0.079594348,0.075184295,0.072359859,0.062963389,0.084488951,0.069316572
416,0.068048969,0.071678634,0.072777279,0.068987265,0.068847627,0.063772418,0.055217776,0.072963947,0.074420914,0.060035274,0.064609358,0.076699009,0.057644896,0.080897016,0.073301451,0.090165172,0.101122256,0.090091219,0.072739953,0.077368845,0.071416339,0.085983314,0.081993561,0.080155496,0.072122671,0.079377433,0.07814345,0.07119353,0.081079219,0.101000697,0.145633051,0.108867227,0.068479854,0.071258119,0.108977509,0.111451837,0.078977461,0.059809116,0.047285751,0.06051436,0.076596426,0.078830286,0.074831702,0.072009066,0.062389523,0.083710609,0.069020347
417,0.067464869,0.071374303,0.073060588,0.068682327,0.068584904,0.063410935,0.054909104,0.07262811,0.074080516,0.05958148,0.064171432,0.076292089,0.057286331,0.080727732,0.072961693,0.090100897,0.100583511,0.089448588,0.072066786,0.077010295,0.071118091,0.08546248,0.081798256,0.079890224,0.071548212,0.079264601,0.078592832,0.070923313,0.081561807,0.102326491,0.145591166,0.108568343,0.068418994,0.071058554,0.108747268,0.11178057,0.078901804,0.059810715,0.047382383,0.060224396,0.076075354,0.078064944,0.074499168,0.07179921,0.062132268,0.083086177,0.06897347
418,0.066789784,0.071113413,0.073339352,0.068391496,0.06824136,0.063052427,0.054599569,0.072182386,0.073992265,0.059218161,0.063834592,0.075993645,0.057017933,0.080860483,0.07285186,0.09016947,0.100484331,0.088751902,0.07163636,0.07668483,0.070817455,0.085000898,0.081512014,0.079599911,0.071283278,0.07896718,0.079342982,0.070614163,0.082035611,0.103830612,0.145644068,0.108318553,0.069486825,0.07113125,0.108651591,0.111971714,0.079757821,0.059415962,0.047458194,0.059861776,0.076029283,0.077410897,0.074126063,0.071539638,0.061930605,0.082656591,0.068635187
419,0.066187228,0.070635491,0.073613801,0.067604483,0.067685747,0.062573322,0.053925743,0.071775165,0.073422303,0.058651453,0.063088542,0.075143144,0.056664691,0.080343432,0.072418833,0.09024658,0.100435275,0.088776149,0.071191125,0.076289843,0.070458857,0.084557713,0.081249099,0.079016522,0.071066973,0.078660376,0.080006593,0.069782052,0.080276924,0.105315936,0.145775908,0.107727124,0.068564064,0.070828711,0.108621883,0.111780055,0.079029086,0.059414847,0.04747167,0.059815212,0.075837726,0.077089199,0.073684086,0.070844562,0.060995028,0.082020353,0.067674649
420,0.0655706,0.070235619,0.073874976,0.067007559,0.067419195,0.061975234,0.053299851,0.071229958,0.072852195,0.058140921,0.062561496,0.0743328,0.056179837,0.079951019,0.072271706,0.090391509,0.100010452,0.088273153,0.070662823,0.075743136,0.069885459,0.0839071,0.080563948,0.078443279,0.070592571,0.078254111,0.080640292,0.069289291,0.079723961,0.106489556,0.145564889,0.107134342,0.067969512,0.070479527,0.108402742,0.11156858,0.078288418,0.059041763,0.047348853,0.059690056,0.075530877,0.076545777,0.073359554,0.070331482,0.060374358,0.081305493,0.067278572
421,0.065174771,0.070107874,0.074130704,0.066739479,0.06745997,0.061656228,0.053000525,0.070854019,0.072548067,0.057922679,0.062363525,0.073976691,0.055777835,0.079743994,0.072153254,0.090465428,0.099555626,0.087634727,0.070202529,0.075289633,0.069334875,0.083320955,0.079956963,0.078048579,0.070037563,0.077833917,0.081386593,0.069354969,0.080019297,0.107576774,0.145309019,0.106676222,0.068160376,0.070423455,0.108109684,0.111533986,0.078229466,0.058746811,0.047465321,0.059389128,0.075270031,0.075937016,0.073287806,0.070189407,0.060311358,0.080799335,0.067322467
422,0.065077217,0.070226058,0.074382426,0.066628782,0.067568786,0.061776332,0.053023755,0.07080364,0.072513635,0.057966167,0.062300631,0.074059949,0.055588107,0.079602737,0.071748686,0.090359944,0.099400619,0.087367663,0.069898567,0.075070382,0.069031252,0.083035651,0.079814019,0.077855039,0.069610715,0.077520083,0.082250339,0.069686121,0.079935009,0.10885803,0.145295895,0.106322023,0.068719156,0.070710235,0.107890844,0.111624964,0.078812786,0.05891641,0.047967708,0.058966442,0.075140387,0.075463913,0.073374888,0.070277755,0.060524674,0.080594991,0.067295862
423,0.064570183,0.069985489,0.074580023,0.066024307,0.067140208,0.061363501,0.052612023,0.07028366,0.072110606,0.057400682,0.061687992,0.073369114,0.055202613,0.079522094,0.071351323,0.090194994,0.099012147,0.086743489,0.069398128,0.074552087,0.068790746,0.082724688,0.07921264,0.077561577,0.069090247,0.077422225,0.082670684,0.068944529,0.079007708,0.11032386,0.145072593,0.105704789,0.068059567,0.070415166,0.107624901,0.111131358,0.078418836,0.058577601,0.047830787,0.058664929,0.074778958,0.074747625,0.072817646,0.069812066,0.059799203,0.080013438,0.066713522
424,0.064018445,0.06958577,0.074796454,0.0655166,0.066852422,0.060968528,0.052119353,0.069922555,0.071609406,0.056830485,0.061140978,0.072589859,0.05475942,0.07923651,0.070968307,0.090259963,0.098626818,0.086134867,0.068850564,0.074194266,0.068503922,0.082220439,0.078847463,0.077296924,0.068649782,0.077180353,0.083126306,0.068399711,0.078706352,0.111538321,0.144709962,0.104969728,0.067617482,0.070190582,0.107240413,0.110756952,0.077868085,0.058445025,0.047766092,0.058331723,0.074512394,0.074018824,0.072457489,0.069463908,0.059274857,0.079291522,0.066388452
425,0.063529538,0.069214864,0.075023225,0.06518093,0.066751045,0.060584547,0.051682739,0.069588173,0.071153636,0.056403643,0.060777505,0.072032844,0.054468354,0.078811398,0.070705025,0.090471956,0.098417244,0.085691542,0.068396437,0.073917083,0.068132296,0.081622211,0.078661374,0.076975198,0.068301214,0.076792434,0.083793551,0.068244525,0.078853266,0.112639721,0.144436039,0.104262713,0.067837195,0.070133994,0.106939918,0.110512436,0.077768749,0.058406053,0.047825062,0.058039262,0.074448599,0.073503213,0.072268892,0.069248642,0.059073413,0.078575347,0.066269646
426,0.063050959,0.068993657,0.075201266,0.064776289,0.066512431,0.059941428,0.051287927,0.068832207,0.070781913,0.055978418,0.060392096,0.071710051,0.054478552,0.078501248,0.070658298,0.090542825,0.098428221,0.085397615,0.068115362,0.07339636,0.067703159,0.081167489,0.078206034,0.076448157,0.067956744,0.076472834,0.084598491,0.067999911,0.078389681,0.114026444,0.144452913,0.103676569,0.068355694,0.069998621,0.106969876,0.11005431,0.078325302,0.05796374,0.047697517,0.057948279,0.074505542,0.07331311,0.071780384,0.068837049,0.058711911,0.077941048,0.065850681
427,0.062650685,0.068618716,0.075374632,0.06423305,0.066159616,0.059582853,0.050892769,0.06866733,0.070416457,0.055543703,0.059815234,0.071367345,0.054186419,0.078397406,0.07038514,0.090441772,0.098087849,0.085216562,0.067708314,0.073198831,0.067394922,0.08087208,0.077826095,0.076171304,0.067616618,0.076323281,0.085143193,0.067505551,0.077688976,0.11525755,0.144008577,0.102888405,0.067667498,0.069702761,0.106555011,0.109880972,0.077846252,0.057881328,0.047668265,0.057788441,0.074295082,0.072791168,0.07148725,0.06860508,0.058237242,0.077452113,0.065461709
